"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"24521","1608","1400000US48201542200","Census Tract 5422, Harris County, Texas"
"14366","1178","1400000US48201542301","Census Tract 5423.01, Harris County, Texas"
"7768","675","1400000US48201542302","Census Tract 5423.02, Harris County, Texas"
"12600","1021","1400000US48201542400","Census Tract 5424, Harris County, Texas"
"2927","227","1400000US48201542500","Census Tract 5425, Harris County, Texas"
"5841","330","1400000US48201542600","Census Tract 5426, Harris County, Texas"
"5299","518","1400000US48201542700","Census Tract 5427, Harris County, Texas"
"9529","523","1400000US48201542800","Census Tract 5428, Harris County, Texas"
"26770","1701","1400000US48201542900","Census Tract 5429, Harris County, Texas"
"17355","1017","1400000US48201543001","Census Tract 5430.01, Harris County, Texas"
"27645","1478","1400000US48201543002","Census Tract 5430.02, Harris County, Texas"
"20730","1740","1400000US48201543003","Census Tract 5430.03, Harris County, Texas"
"2536","402","1400000US48201543100","Census Tract 5431, Harris County, Texas"
"8493","806","1400000US48201543200","Census Tract 5432, Harris County, Texas"
"5609","566","1400000US48201550100","Census Tract 5501, Harris County, Texas"
"4381","645","1400000US48201550200","Census Tract 5502, Harris County, Texas"
"7639","660","1400000US48201550301","Census Tract 5503.01, Harris County, Texas"
"13811","1354","1400000US48201550302","Census Tract 5503.02, Harris County, Texas"
"15733","1416","1400000US48201550401","Census Tract 5504.01, Harris County, Texas"
"11442","1107","1400000US48201550402","Census Tract 5504.02, Harris County, Texas"
"6803","505","1400000US48201550500","Census Tract 5505, Harris County, Texas"
"6982","676","1400000US48201550601","Census Tract 5506.01, Harris County, Texas"
"3178","261","1400000US48201550602","Census Tract 5506.02, Harris County, Texas"
"6537","600","1400000US48201550603","Census Tract 5506.03, Harris County, Texas"
"3955","387","1400000US48201550700","Census Tract 5507, Harris County, Texas"
"3668","253","1400000US48201550800","Census Tract 5508, Harris County, Texas"
"9552","775","1400000US48201550900","Census Tract 5509, Harris County, Texas"
"3621","232","1400000US48201551000","Census Tract 5510, Harris County, Texas"
"11366","1068","1400000US48201551100","Census Tract 5511, Harris County, Texas"
"7480","807","1400000US48201551200","Census Tract 5512, Harris County, Texas"
"4219","585","1400000US48201551300","Census Tract 5513, Harris County, Texas"
"5122","550","1400000US48201551400","Census Tract 5514, Harris County, Texas"
"8050","1159","1400000US48201551500","Census Tract 5515, Harris County, Texas"
"8975","845","1400000US48201551600","Census Tract 5516, Harris County, Texas"
"8792","1121","1400000US48201551701","Census Tract 5517.01, Harris County, Texas"
"3972","266","1400000US48201551702","Census Tract 5517.02, Harris County, Texas"
"8597","656","1400000US48201551703","Census Tract 5517.03, Harris County, Texas"
"4210","377","1400000US48201551800","Census Tract 5518, Harris County, Texas"
"6185","590","1400000US48201551900","Census Tract 5519, Harris County, Texas"
"8955","630","1400000US48201552001","Census Tract 5520.01, Harris County, Texas"
"1328","155","1400000US48201552002","Census Tract 5520.02, Harris County, Texas"
"4324","407","1400000US48201552101","Census Tract 5521.01, Harris County, Texas"
"6166","445","1400000US48201552102","Census Tract 5521.02, Harris County, Texas"
"3136","302","1400000US48201552103","Census Tract 5521.03, Harris County, Texas"
"7811","577","1400000US48201552200","Census Tract 5522, Harris County, Texas"
"4307","358","1400000US48201552301","Census Tract 5523.01, Harris County, Texas"
"4235","501","1400000US48201552302","Census Tract 5523.02, Harris County, Texas"
"7519","787","1400000US48201552400","Census Tract 5524, Harris County, Texas"
"11484","854","1400000US48201552500","Census Tract 5525, Harris County, Texas"
"6479","694","1400000US48201552601","Census Tract 5526.01, Harris County, Texas"
"6648","588","1400000US48201552602","Census Tract 5526.02, Harris County, Texas"
"8427","982","1400000US48201552700","Census Tract 5527, Harris County, Texas"
"9636","842","1400000US48201552800","Census Tract 5528, Harris County, Texas"
"9033","593","1400000US48201552900","Census Tract 5529, Harris County, Texas"
"5833","504","1400000US48201553001","Census Tract 5530.01, Harris County, Texas"
"4813","469","1400000US48201553002","Census Tract 5530.02, Harris County, Texas"
"6335","619","1400000US48201553100","Census Tract 5531, Harris County, Texas"
"6827","797","1400000US48201553200","Census Tract 5532, Harris County, Texas"
"6149","818","1400000US48201553300","Census Tract 5533, Harris County, Texas"
"4090","264","1400000US48201553401","Census Tract 5534.01, Harris County, Texas"
"9127","548","1400000US48201553402","Census Tract 5534.02, Harris County, Texas"
"7843","638","1400000US48201553403","Census Tract 5534.03, Harris County, Texas"
"6620","457","1400000US48201553500","Census Tract 5535, Harris County, Texas"
"7383","850","1400000US48201553600","Census Tract 5536, Harris County, Texas"
"4166","449","1400000US48201553700","Census Tract 5537, Harris County, Texas"
"2779","155","1400000US48201553801","Census Tract 5538.01, Harris County, Texas"
"10168","742","1400000US48201553802","Census Tract 5538.02, Harris County, Texas"
"8107","447","1400000US48201553900","Census Tract 5539, Harris County, Texas"
"3387","448","1400000US48201554001","Census Tract 5540.01, Harris County, Texas"
"4178","270","1400000US48201554002","Census Tract 5540.02, Harris County, Texas"
"1161","99","1400000US48201554101","Census Tract 5541.01, Harris County, Texas"
"9725","556","1400000US48201554102","Census Tract 5541.02, Harris County, Texas"
"9537","1223","1400000US48201554200","Census Tract 5542, Harris County, Texas"
"7238","760","1400000US48201554301","Census Tract 5543.01, Harris County, Texas"
"4639","403","1400000US48201554302","Census Tract 5543.02, Harris County, Texas"
"15028","807","1400000US48201554401","Census Tract 5544.01, Harris County, Texas"
"16345","1012","1400000US48201554402","Census Tract 5544.02, Harris County, Texas"
"13044","714","1400000US48201554403","Census Tract 5544.03, Harris County, Texas"
"6353","458","1400000US48201554501","Census Tract 5545.01, Harris County, Texas"
"6045","454","1400000US48201554502","Census Tract 5545.02, Harris County, Texas"
"4504","333","1400000US48201554600","Census Tract 5546, Harris County, Texas"
"7773","423","1400000US48201554700","Census Tract 5547, Harris County, Texas"
"17986","1575","1400000US48201554801","Census Tract 5548.01, Harris County, Texas"
"21422","1386","1400000US48201554802","Census Tract 5548.02, Harris County, Texas"
"10446","965","1400000US48201554901","Census Tract 5549.01, Harris County, Texas"
"9646","511","1400000US48201554902","Census Tract 5549.02, Harris County, Texas"
"13121","621","1400000US48201554903","Census Tract 5549.03, Harris County, Texas"
"8293","513","1400000US48201555000","Census Tract 5550, Harris County, Texas"
"11024","693","1400000US48201555100","Census Tract 5551, Harris County, Texas"
"10255","944","1400000US48201555200","Census Tract 5552, Harris County, Texas"
"2224","458","1400000US48201555301","Census Tract 5553.01, Harris County, Texas"
"19893","1336","1400000US48201555302","Census Tract 5553.02, Harris County, Texas"
"11985","613","1400000US48201555303","Census Tract 5553.03, Harris County, Texas"
"2379","270","1400000US48201555401","Census Tract 5554.01, Harris County, Texas"
"8255","363","1400000US48201555402","Census Tract 5554.02, Harris County, Texas"
"5030","419","1400000US48201555501","Census Tract 5555.01, Harris County, Texas"
"29605","1740","1400000US48201555502","Census Tract 5555.02, Harris County, Texas"
"5743","435","1400000US48201555600","Census Tract 5556, Harris County, Texas"
"9990","699","1400000US48201555701","Census Tract 5557.01, Harris County, Texas"
"14796","891","1400000US48201555702","Census Tract 5557.02, Harris County, Texas"
"8639","644","1400000US48201556000","Census Tract 5560, Harris County, Texas"
"4","6","1400000US48201980000","Census Tract 9800, Harris County, Texas"
"519","157","1400000US48201980100","Census Tract 9801, Harris County, Texas"
"5295","836","1400000US48203020102","Census Tract 201.02, Harrison County, Texas"
"4552","537","1400000US48203020103","Census Tract 201.03, Harrison County, Texas"
"3569","515","1400000US48203020104","Census Tract 201.04, Harrison County, Texas"
"6613","598","1400000US48203020200","Census Tract 202, Harrison County, Texas"
"4822","449","1400000US48203020301","Census Tract 203.01, Harrison County, Texas"
"3452","444","1400000US48203020302","Census Tract 203.02, Harrison County, Texas"
"4065","542","1400000US48203020401","Census Tract 204.01, Harrison County, Texas"
"4866","690","1400000US48203020402","Census Tract 204.02, Harrison County, Texas"
"3074","457","1400000US48203020501","Census Tract 205.01, Harrison County, Texas"
"4139","476","1400000US48203020502","Census Tract 205.02, Harrison County, Texas"
"6341","565","1400000US48203020603","Census Tract 206.03, Harrison County, Texas"
"3607","532","1400000US48203020604","Census Tract 206.04, Harrison County, Texas"
"6686","593","1400000US48203020605","Census Tract 206.05, Harrison County, Texas"
"5499","455","1400000US48203020606","Census Tract 206.06, Harrison County, Texas"
"5669","*****","1400000US48205950200","Census Tract 9502, Hartley County, Texas"
"3606","94","1400000US48207950300","Census Tract 9503, Haskell County, Texas"
"2120","94","1400000US48207950400","Census Tract 9504, Haskell County, Texas"
"2362","286","1400000US48209010100","Census Tract 101, Hays County, Texas"
"6190","624","1400000US48209010200","Census Tract 102, Hays County, Texas"
"4853","544","1400000US48209010302","Census Tract 103.02, Hays County, Texas"
"9097","700","1400000US48209010303","Census Tract 103.03, Hays County, Texas"
"7923","723","1400000US48209010304","Census Tract 103.04, Hays County, Texas"
"12139","839","1400000US48209010400","Census Tract 104, Hays County, Texas"
"5144","497","1400000US48209010500","Census Tract 105, Hays County, Texas"
"12106","868","1400000US48209010600","Census Tract 106, Hays County, Texas"
"8677","943","1400000US48209010701","Census Tract 107.01, Hays County, Texas"
"2893","487","1400000US48209010702","Census Tract 107.02, Hays County, Texas"
"4605","458","1400000US48209010803","Census Tract 108.03, Hays County, Texas"
"9459","786","1400000US48209010804","Census Tract 108.04, Hays County, Texas"
"9256","479","1400000US48209010805","Census Tract 108.05, Hays County, Texas"
"4788","485","1400000US48209010806","Census Tract 108.06, Hays County, Texas"
"2667","349","1400000US48209010807","Census Tract 108.07, Hays County, Texas"
"6068","508","1400000US48209010808","Census Tract 108.08, Hays County, Texas"
"5842","527","1400000US48209010809","Census Tract 108.09, Hays County, Texas"
"8310","509","1400000US48209010901","Census Tract 109.01, Hays County, Texas"
"18252","1381","1400000US48209010902","Census Tract 109.02, Hays County, Texas"
"7292","730","1400000US48209010905","Census Tract 109.05, Hays County, Texas"
"16851","1144","1400000US48209010906","Census Tract 109.06, Hays County, Texas"
"14466","1025","1400000US48209010907","Census Tract 109.07, Hays County, Texas"
"15448","1134","1400000US48209010908","Census Tract 109.08, Hays County, Texas"
"8299","974","1400000US48209010909","Census Tract 109.09, Hays County, Texas"
"10379","927","1400000US48209010910","Census Tract 109.10, Hays County, Texas"
"3994","*****","1400000US48211950300","Census Tract 9503, Hemphill County, Texas"
"6780","643","1400000US48213950100","Census Tract 9501, Henderson County, Texas"
"5383","619","1400000US48213950200","Census Tract 9502, Henderson County, Texas"
"7822","681","1400000US48213950300","Census Tract 9503, Henderson County, Texas"
"4716","550","1400000US48213950400","Census Tract 9504, Henderson County, Texas"
"2577","304","1400000US48213950500","Census Tract 9505, Henderson County, Texas"
"4144","456","1400000US48213950601","Census Tract 9506.01, Henderson County, Texas"
"5225","562","1400000US48213950602","Census Tract 9506.02, Henderson County, Texas"
"4438","453","1400000US48213950700","Census Tract 9507, Henderson County, Texas"
"5127","528","1400000US48213950800","Census Tract 9508, Henderson County, Texas"
"5623","625","1400000US48213950901","Census Tract 9509.01, Henderson County, Texas"
"2219","219","1400000US48213950902","Census Tract 9509.02, Henderson County, Texas"
"2303","254","1400000US48213950903","Census Tract 9509.03, Henderson County, Texas"
"2484","327","1400000US48213951000","Census Tract 9510, Henderson County, Texas"
"3521","414","1400000US48213951100","Census Tract 9511, Henderson County, Texas"
"6472","487","1400000US48213951200","Census Tract 9512, Henderson County, Texas"
"5556","575","1400000US48213951300","Census Tract 9513, Henderson County, Texas"
"6680","623","1400000US48213951400","Census Tract 9514, Henderson County, Texas"
"6653","808","1400000US48215020101","Census Tract 201.01, Hidalgo County, Texas"
"9087","1244","1400000US48215020102","Census Tract 201.02, Hidalgo County, Texas"
"8048","752","1400000US48215020201","Census Tract 202.01, Hidalgo County, Texas"
"7106","700","1400000US48215020202","Census Tract 202.02, Hidalgo County, Texas"
